,country,year,population,gdp,biofuel_consumption,coal_consumption,gas_consumption,hydro_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,solar_consumption,wind_consumption
1272,Asia,1982,2742593626.0,,0.0,5951.464,1022.452,817.209,345.188,6869.458,42.3,0.0,0.0
1273,Asia,1983,2797881469.0,,0.0,6326.967,1100.34,854.658,412.886,7121.889,49.018,0.0,0.0
1274,Asia,1984,2853170213.0,,0.0,6892.806,1353.001,856.65,496.61,7473.24,53.771,0.0,0.0
1275,Asia,1985,2909856492.0,,0.0,7993.004,2157.772,1014.914,610.675,8199.495,57.247,0.0,0.0
1276,Asia,1986,2968294733.0,,0.0,8322.275,2427.474,1022.638,649.568,8389.682,60.148,0.0,0.0
1277,Asia,1987,3028624604.0,,0.0,8908.044,2586.566,1059.524,768.979,8676.147,61.211,0.0,0.0
1278,Asia,1988,3089224548.0,,0.0,9504.191,2777.18,1217.433,725.645,9309.089,66.075,0.0,0.0
1279,Asia,1989,3149702853.0,,0.0,9890.94,3012.63,1245.5,757.547,9748.385,71.387,0.0,0.0
1280,Asia,1990,3210563750.0,,0.0,10069.819,3132.374,1313.26,814.76,10312.535,57.274,0.012,0.099
1281,Asia,1991,3269054085.0,,0.0,10463.952,3316.262,1327.733,870.173,10671.271,58.428,0.012,0.364
1282,Asia,1992,3324377494.0,,0.0,10792.991,3529.38,1337.372,893.335,11284.275,59.237,0.046,0.653
1283,Asia,1993,3378235529.0,,0.0,11289.662,3513.726,1486.406,989.941,11734.465,58.673,0.084,0.916
1284,Asia,1994,3431170953.0,,0.0,11828.354,3796.997,1475.04,1056.8,12342.791,69.269,0.106,1.709
1285,Asia,1995,3483316665.0,,0.0,12008.845,4033.958,1592.345,1165.042,13031.792,83.88,0.146,3.296
1286,Asia,1996,3534544077.0,,0.0,12512.806,4316.743,1581.76,1230.607,13589.954,84.913,0.215,2.889
1287,Asia,1997,3585198287.0,,0.0,12531.089,4538.377,1575.561,1309.116,14236.678,95.984,0.344,3.536
1288,Asia,1998,3635442850.0,,0.0,12510.558,4738.892,1670.136,1362.207,13955.824,101.919,0.495,4.311
1289,Asia,1999,3685232690.0,,0.0,12818.992,5115.055,1626.857,1385.105,14393.501,111.61,0.726,6.002
1290,Asia,2000,3735089775.0,,0.0,13324.218,5395.233,1675.665,1424.558,14896.244,122.464,1.129,7.045
1291,Asia,2001,3785215058.0,,0.0,13950.583,5743.812,1796.938,1433.763,15049.312,125.023,1.629,9.402
1292,Asia,2002,3834687401.0,,11.058,15029.36,6074.999,1849.283,1460.871,15435.635,128.964,2.25,10.129
1293,Asia,2003,3883310793.0,,13.62,17203.135,6503.45,1909.299,1291.364,16058.786,134.844,3.055,13.324
1294,Asia,2004,3931402529.0,,15.678,19355.104,6988.337,2234.633,1472.236,17038.521,142.426,4.008,23.483
1295,Asia,2005,3979329053.0,,19.186,22004.871,7521.409,2300.812,1527.342,17272.641,160.533,5.064,29.352
1296,Asia,2006,4027291741.0,,24.98,23724.082,7977.54,2516.389,1557.874,17742.281,172.808,6.242,45.691
1297,Asia,2007,4074998014.0,,29.12,25780.477,8605.575,2625.081,1485.078,18258.92,192.807,7.44,60.314
1298,Asia,2008,4122790915.0,,38.49,26500.189,9200.066,2960.183,1432.829,18472.574,217.186,8.967,91.668
1299,Asia,2009,4171339685.0,,44.404,27347.764,9460.394,2858.0,1489.733,18580.072,244.879,11.515,141.524
1300,Asia,2010,4220041467.0,,51.76,28635.131,10398.672,3271.425,1559.269,19681.787,274.19,16.259,216.399
1301,Asia,2011,4268479060.0,,57.227,30749.578,11160.103,3291.992,1285.972,20235.803,294.128,28.539,303.764
1302,Asia,2012,4317165429.0,,68.934,31463.457,11738.725,3703.705,912.158,21138.141,320.724,42.711,395.064
1303,Asia,2013,4365286895.0,,93.201,32095.832,12048.696,3975.875,917.22,21521.123,359.246,79.661,504.184
1304,Asia,2014,4412496398.0,,104.442,32596.094,12561.764,4315.096,982.412,21877.574,415.279,160.749,571.837
1305,Asia,2015,4458250376.0,,88.45,32243.99,12999.431,4468.901,1100.937,22727.037,486.749,246.356,648.833
1306,Asia,2016,4502955714.0,,114.514,31842.137,13359.468,4614.25,1224.212,23561.188,495.983,370.074,835.911
1307,Asia,2017,4547095064.0,,109.429,32552.943,13955.748,4707.218,1284.937,24200.539,580.967,579.488,1040.41
1308,Asia,2018,4588802751.0,,139.131,33547.27,14674.116,4787.984,1428.219,24577.879,705.036,822.42,1232.154
1309,Asia,2019,4627738749.0,,168.048,34354.371,15023.729,5099.801,1658.125,24801.555,796.737,1032.63,1355.306
1310,Asia,2020,4663086623.0,,179.257,34336.203,15343.792,5209.635,1677.681,23380.932,890.842,1233.833,1518.701
1311,Asia,2021,4693332132.0,,201.936,36046.984,16275.798,5095.76,1833.552,24196.814,1029.842,1556.135,2056.826
1312,Asia,2022,4721383370.0,,219.47,36848.836,15983.315,5207.568,1919.821,24734.361,1142.141,1944.585,2365.34
1378,Asia Pacific (EI),1965,,,0.0,2780.731,56.232,461.555,0.071,1932.447,4.77,0.0,0.0
1379,Asia Pacific (EI),1966,,,0.0,2931.512,62.389,479.954,1.657,2202.858,4.763,0.0,0.0
1380,Asia Pacific (EI),1967,,,0.0,2854.299,71.392,452.025,1.785,2566.809,4.143,0.0,0.0
1381,Asia Pacific (EI),1968,,,0.0,2896.733,77.818,497.511,2.962,2932.971,4.575,0.0,0.0
1382,Asia Pacific (EI),1969,,,0.0,3250.188,102.6,515.0,5.127,3406.474,4.662,0.0,0.0
1383,Asia Pacific (EI),1970,,,0.0,3631.138,142.325,534.358,16.711,3952.379,5.134,0.0,0.0
1384,Asia Pacific (EI),1971,,,0.0,3886.671,170.559,589.792,25.625,4395.882,5.072,0.0,0.0
1385,Asia Pacific (EI),1972,,,0.0,4036.591,196.78,606.526,30.097,4737.755,5.166,0.0,0.0
1386,Asia Pacific (EI),1973,,,0.0,4134.176,243.529,573.69,34.165,5385.241,5.327,0.0,0.0
1387,Asia Pacific (EI),1974,,,0.0,4234.736,305.926,644.342,62.505,5349.607,8.372,0.0,0.0
1388,Asia Pacific (EI),1975,,,0.0,4557.451,349.879,687.335,79.105,5318.501,8.854,0.0,0.0
1389,Asia Pacific (EI),1976,,,0.0,4665.681,405.08,689.728,105.703,5660.162,8.666,0.0,0.0
1390,Asia Pacific (EI),1977,,,0.0,4975.578,498.984,671.35,96.499,5951.082,8.747,0.0,0.0
1391,Asia Pacific (EI),1978,,,0.0,5219.295,598.111,700.944,189.37,6319.402,9.575,0.0,0.0
1392,Asia Pacific (EI),1979,,,0.0,5472.163,683.514,759.893,233.453,6476.335,11.838,0.0,0.0
1393,Asia Pacific (EI),1980,,,0.0,5784.005,734.61,808.581,274.657,6095.819,15.971,0.0,0.0
1394,Asia Pacific (EI),1981,,,0.0,5975.036,744.458,856.728,295.156,5921.716,21.499,0.0,0.0
1395,Asia Pacific (EI),1982,,,0.0,6185.461,774.537,835.844,345.188,5760.983,49.798,0.0,0.0
1396,Asia Pacific (EI),1983,,,0.0,6548.081,855.293,885.149,412.886,5803.473,56.297,0.0,0.0
1397,Asia Pacific (EI),1984,,,0.0,7115.33,1000.527,885.342,496.61,6034.0,61.459,0.0,0.0
1398,Asia Pacific (EI),1985,,,0.0,7676.926,1087.144,946.368,595.727,5979.184,64.668,0.0,0.0
1399,Asia Pacific (EI),1986,,,0.0,7972.332,1186.663,970.363,641.755,6186.204,67.681,0.0,0.0
1400,Asia Pacific (EI),1987,,,0.0,8546.454,1259.714,966.614,756.69,6385.13,68.721,0.0,0.0
1401,Asia Pacific (EI),1988,,,0.0,9157.78,1343.367,1069.798,711.989,6937.44,74.415,0.0,0.0
1402,Asia Pacific (EI),1989,,,0.0,9570.253,1427.172,1147.441,753.634,7363.999,81.388,0.0,0.0
1403,Asia Pacific (EI),1990,,,0.0,9777.626,1516.671,1180.642,814.76,7804.313,68.147,0.012,0.096
1404,Asia Pacific (EI),1991,,,0.0,10180.249,1664.518,1213.916,868.643,8133.576,69.531,0.028,0.361
1405,Asia Pacific (EI),1992,,,0.0,10531.39,1777.847,1187.304,892.018,8680.513,70.03,0.082,0.652
1406,Asia Pacific (EI),1993,,,0.0,11087.264,1862.856,1301.924,988.675,9061.39,69.846,0.127,0.922
1407,Asia Pacific (EI),1994,,,0.0,11640.72,2028.157,1310.828,1055.722,9573.766,80.136,0.158,1.726
1408,Asia Pacific (EI),1995,,,0.0,11914.046,2124.306,1429.51,1163.953,10302.873,94.455,0.209,3.317
1409,Asia Pacific (EI),1996,,,0.0,12435.795,2319.488,1399.867,1223.762,10831.133,95.798,0.29,2.931
1410,Asia Pacific (EI),1997,,,0.0,12493.179,2506.739,1407.215,1303.704,11361.474,106.923,0.435,3.59
1411,Asia Pacific (EI),1998,,,0.0,12483.228,2563.852,1498.23,1357.448,11105.434,114.028,0.6,4.405
1412,Asia Pacific (EI),1999,,,0.0,12863.831,2768.802,1479.213,1379.208,11580.712,124.943,0.846,6.071
1413,Asia Pacific (EI),2000,,,0.0,13352.603,2983.047,1542.522,1418.869,11924.38,135.462,1.267,7.582
1414,Asia Pacific (EI),2001,,,0.0,13963.222,3165.524,1675.9,1428.162,12013.425,136.929,1.788,10.333
1415,Asia Pacific (EI),2002,,,10.94,15034.035,3308.558,1689.739,1454.479,12311.878,141.939,2.42,11.871
1416,Asia Pacific (EI),2003,,,13.501,17182.91,3587.986,1723.702,1285.803,12819.427,149.068,3.238,15.489
1417,Asia Pacific (EI),2004,,,15.555,19323.76,3801.481,2014.714,1466.149,13587.393,160.547,4.218,26.473
1418,Asia Pacific (EI),2005,,,19.238,21965.541,4080.297,2084.453,1519.88,13647.789,183.266,5.305,34.416
1419,Asia Pacific (EI),2006,,,25.413,23637.746,4393.01,2281.156,1550.665,13941.678,196.365,6.519,52.839
1420,Asia Pacific (EI),2007,,,29.866,25611.322,4731.436,2409.626,1478.15,14386.812,217.587,7.771,69.568
1421,Asia Pacific (EI),2008,,,39.53,26328.441,5034.736,2803.815,1426.191,14357.999,241.591,9.358,101.387
1422,Asia Pacific (EI),2009,,,46.033,27175.066,5154.127,2703.591,1483.051,14449.372,266.988,12.24,153.175
1423,Asia Pacific (EI),2010,,,54.201,28368.922,5752.493,3046.541,1552.637,15408.539,296.888,18.704,226.166
1424,Asia Pacific (EI),2011,,,60.037,30401.953,6204.157,3083.542,1278.943,15798.793,317.823,33.556,313.248
1425,Asia Pacific (EI),2012,,,71.021,31007.68,6622.815,3460.084,902.257,16505.025,345.341,48.139,405.049
1426,Asia Pacific (EI),2013,,,91.705,31678.617,6864.135,3733.421,899.919,16733.52,383.098,88.267,513.665
1427,Asia Pacific (EI),2014,,,105.747,32122.943,7064.409,4127.043,965.425,16972.854,438.205,170.586,580.485
1428,Asia Pacific (EI),2015,,,89.541,31925.627,7165.826,4219.483,1084.7,17751.588,508.309,257.513,654.548
1429,Asia Pacific (EI),2016,,,114.968,31433.367,7334.978,4360.062,1201.465,18426.33,509.908,379.34,833.163
1430,Asia Pacific (EI),2017,,,109.681,32078.395,7727.807,4454.495,1260.479,19018.496,589.393,585.07,1030.323
1431,Asia Pacific (EI),2018,,,138.731,33021.25,8309.624,4569.64,1405.468,19477.766,707.858,818.5,1222.567
1432,Asia Pacific (EI),2019,,,167.381,33818.758,8606.187,4721.5,1636.35,19818.768,792.288,1029.009,1348.602
1433,Asia Pacific (EI),2020,,,178.799,33812.973,8715.681,4897.081,1650.681,18734.799,879.983,1226.202,1508.787
1434,Asia Pacific (EI),2021,,,201.455,35494.082,9284.769,4871.537,1793.168,19268.475,1010.775,1546.476,2039.01
1435,Asia Pacific (EI),2022,,,218.709,36249.672,9070.784,4983.443,1845.975,19337.424,1117.35,1937.567,2348.822
1618,Australia,1965,11359442.0,185112117248.0,0.0,202.028,0.029,22.739,0.0,200.019,0.945,0.0,0.0
1619,Australia,1966,11592675.0,190257577984.0,0.0,209.389,0.039,21.719,0.0,214.048,0.907,0.0,0.0
1620,Australia,1967,11809114.0,203110694912.0,0.0,215.25,0.039,22.49,0.0,234.388,0.926,0.0,0.0
1621,Australia,1968,12027268.0,215046504448.0,0.0,221.694,0.305,23.51,0.0,255.285,0.9,0.0,0.0
1622,Australia,1969,12268351.0,228127293440.0,0.0,229.278,4.126,25.679,0.0,262.448,0.897,0.0,0.0
1623,Australia,1970,12595038.0,242644631552.0,0.0,231.694,17.304,30.075,0.0,290.195,0.833,0.0,0.0
1624,Australia,1971,12993837.0,253439754240.0,0.0,232.569,25.827,34.027,0.0,305.545,0.84,0.0,0.0
1625,Australia,1972,13300319.0,260535648256.0,0.0,242.931,37.074,34.163,0.0,311.033,0.894,0.0,0.0
1626,Australia,1973,13513318.0,274659475456.0,0.0,252.986,47.069,36.329,0.0,331.893,1.079,0.0,0.0
1627,Australia,1974,13713392.0,281474170880.0,0.0,264.069,53.702,41.025,0.0,351.735,1.369,0.0,0.0
1628,Australia,1975,13886865.0,289102987264.0,0.0,272.542,57.67,44.023,0.0,348.104,1.561,0.0,0.0
1629,Australia,1976,14038078.0,300755714048.0,0.0,281.792,68.077,41.853,0.0,355.821,1.545,0.0,0.0
1630,Australia,1977,14193365.0,303887974400.0,0.0,294.181,77.768,40.049,0.0,372.601,1.369,0.0,0.0
1631,Australia,1978,14355814.0,312728256512.0,0.0,301.861,83.725,43.395,0.0,380.947,1.293,0.0,0.0
1632,Australia,1979,14520529.0,329194274816.0,0.0,315.542,96.375,42.125,0.0,385.915,1.334,0.0,0.0
1633,Australia,1980,14706329.0,335756460032.0,0.0,324.764,110.666,39.821,0.0,367.768,1.229,0.0,0.0
1634,Australia,1981,14930055.0,348726755328.0,0.0,333.139,119.944,41.003,0.0,362.418,1.29,0.0,0.0
1635,Australia,1982,15168446.0,348301459456.0,0.0,336.681,116.981,37.762,0.0,356.849,1.647,0.0,0.0
1636,Australia,1983,15383079.0,348353560576.0,0.0,336.556,127.075,35.849,0.0,320.083,1.376,0.0,0.0
1637,Australia,1984,15579478.0,372379582464.0,0.0,355.903,125.317,38.813,0.0,330.979,1.408,0.0,0.0
1638,Australia,1985,15785685.0,391229276160.0,0.0,368.139,133.953,41.222,0.0,332.801,1.456,0.0,0.0
1639,Australia,1986,16012299.0,399344402432.0,0.0,377.486,146.329,41.474,0.0,328.147,1.468,0.0,0.0
1640,Australia,1987,16259251.0,419094036480.0,0.0,393.361,149.395,40.256,0.0,336.67,1.5,0.0,0.0
1641,Australia,1988,16525901.0,437912797184.0,0.0,413.764,152.993,42.387,0.0,351.973,2.334,0.0,0.0
1642,Australia,1989,16796586.0,457176154112.0,0.0,433.958,166.876,42.148,0.0,366.516,2.586,0.0,0.0
1643,Australia,1990,17048002.0,464136601600.0,0.0,444.347,167.759,43.644,0.0,374.885,2.424,0.0,0.0
1644,Australia,1991,17271092.0,461003816960.0,0.0,453.264,160.821,46.287,0.0,362.621,2.297,0.016,0.0
1645,Australia,1992,17462500.0,477843226624.0,0.0,455.958,166.37,47.139,0.0,370.547,2.139,0.036,0.0
1646,Australia,1993,17631514.0,500840595456.0,0.0,458.889,172.493,48.456,0.0,382.052,2.139,0.043,0.006
1647,Australia,1994,17805506.0,527346171904.0,0.0,468.264,191.567,47.755,0.0,395.589,2.223,0.051,0.016
1648,Australia,1995,18003002.0,549172871168.0,0.0,484.167,193.416,46.221,0.0,427.777,2.635,0.063,0.021
1649,Australia,1996,18211850.0,574551425024.0,0.0,503.958,194.827,47.219,0.0,439.015,3.021,0.076,0.021
1650,Australia,1997,18410254.0,600621056000.0,0.0,529.458,191.305,47.171,0.0,446.058,3.183,0.091,0.022
1651,Australia,1998,18601666.0,634305052672.0,0.0,553.083,196.953,46.715,0.0,445.97,3.451,0.105,0.053
1652,Australia,1999,18800892.0,664206835712.0,0.0,587.443,201.741,48.144,0.0,456.154,3.618,0.12,0.127
1653,Australia,2000,19017968.0,691886620672.0,0.0,591.662,205.551,48.691,0.0,455.982,2.839,0.138,0.396
1654,Australia,2001,19248146.0,713625763840.0,0.0,585.691,221.693,47.367,0.0,457.085,2.546,0.159,0.843
1655,Australia,2002,19475842.0,746683498496.0,0.0,598.872,228.148,46.979,0.0,461.975,4.044,0.17,1.557
1656,Australia,2003,19699004.0,773868617728.0,0.0,616.021,229.943,47.013,0.0,460.26,5.4,0.183,2.042
1657,Australia,2004,19925060.0,809419735040.0,0.0,641.921,234.536,45.203,0.0,471.296,8.987,0.21,2.291
1658,Australia,2005,20171732.0,840554577920.0,0.234,638.222,232.59,44.285,0.0,478.702,12.357,0.241,3.72
1659,Australia,2006,20467032.0,868838998016.0,0.759,655.499,259.431,42.525,0.0,493.642,12.553,0.277,6.152
1660,Australia,2007,20830832.0,913875861504.0,0.966,649.802,290.198,36.897,0.0,506.27,13.646,0.322,8.065
1661,Australia,2008,21247876.0,942108901376.0,1.279,677.291,285.35,33.201,0.0,512.716,11.798,0.391,9.718
1662,Australia,2009,21660898.0,964937515008.0,1.773,654.861,291.364,35.306,0.0,504.141,8.896,0.811,12.393
1663,Australia,2010,22019166.0,994067742720.0,2.577,607.394,317.064,38.153,0.0,519.307,7.794,2.714,13.836
1664,Australia,2011,22357032.0,1026035417088.0,3.068,592.062,330.82,53.992,0.0,547.06,8.216,5.64,17.744
1665,Australia,2012,22729272.0,1064162361344.0,2.982,554.468,332.848,46.712,0.0,561.419,9.889,6.614,21.181
1666,Australia,2013,23111788.0,1087110184960.0,2.921,526.242,350.005,52.025,0.0,578.037,10.635,10.486,25.235
1667,Australia,2014,23469578.0,1117472423936.0,3.003,521.888,375.677,39.239,0.0,575.428,11.32,13.415,26.487
1668,Australia,2015,23820240.0,1145386827776.0,2.387,540.411,389.95,37.935,0.0,570.579,11.741,16.684,31.866
1669,Australia,2016,24195706.0,1176481300480.0,1.856,540.062,379.527,47.195,0.0,571.723,11.58,19.917,34.908
1670,Australia,2017,24590336.0,1205343092736.0,1.834,521.526,372.844,35.927,0.0,599.58,11.369,23.732,35.158
1671,Australia,2018,24979228.0,1238559621120.0,1.655,508.882,371.908,45.801,0.0,610.111,11.454,32.629,43.025
1672,Australia,2019,25357168.0,,1.514,486.392,440.57,36.958,0.0,604.194,11.07,48.23,51.327
1673,Australia,2020,25670052.0,,1.203,468.044,424.929,37.874,0.0,522.156,10.887,62.618,59.372
1674,Australia,2021,25921094.0,,1.235,452.441,399.085,41.717,0.0,535.697,10.675,81.624,70.116
1675,Australia,2022,26177410.0,,1.331,430.763,416.264,44.642,0.0,574.04,10.361,101.264,82.522
1783,Austria,1965,7269892.0,89635520512.0,0.0,59.115,17.529,47.557,0.0,65.297,0.0,0.0,0.0
1784,Austria,1966,7320920.0,94674313216.0,0.0,56.468,18.821,51.248,0.0,71.789,0.0,0.0,0.0
1785,Austria,1967,7375632.0,97560797184.0,0.0,53.451,18.032,52.333,0.0,76.548,0.0,0.0,0.0
1786,Austria,1968,7413813.0,101902467072.0,0.0,52.774,19.229,53.773,0.0,88.466,0.0,0.0,0.0
1787,Austria,1969,7439324.0,108304556032.0,0.0,51.936,23.329,49.435,0.0,97.226,0.0,0.0,0.0
1788,Austria,1970,7465310.0,116016111616.0,0.0,55.854,28.298,62.953,0.0,107.044,0.0,0.0,0.0
1789,Austria,1971,7498548.0,121950339072.0,0.0,51.234,32.507,49.737,0.0,119.607,0.0,0.0,0.0
1790,Austria,1972,7542083.0,129526390784.0,0.0,46.454,35.13,51.119,0.0,129.123,0.0,0.0,0.0
1791,Austria,1973,7584024.0,135852146688.0,0.0,46.17,38.611,56.801,0.0,139.928,0.0,0.0,0.0
1792,Austria,1974,7597028.0,141212925952.0,0.0,48.723,41.852,67.16,0.0,125.228,0.0,0.0,0.0
1793,Austria,1975,7576929.0,140694749184.0,0.0,42.341,41.802,70.362,0.0,126.559,0.0,0.0,0.0
1794,Austria,1976,7563509.0,147134332928.0,0.0,45.06,47.61,60.812,0.0,137.411,0.0,0.0,0.0
1795,Austria,1977,7566357.0,154017546240.0,0.0,37.8,48.52,73.691,0.0,131.587,0.0,0.0,0.0
1796,Austria,1978,7560248.0,153461850112.0,0.0,38.402,50.468,73.75,0.0,141.57,0.0,0.0,0.0
1797,Austria,1979,7547482.0,161829470208.0,0.0,41.686,50.04,83.082,0.0,147.409,0.0,0.0,0.0
1798,Austria,1980,7547564.0,165574164480.0,0.0,42.835,48.074,86.078,0.0,143.887,0.0,0.0,0.0
1799,Austria,1981,7566318.0,165408178176.0,0.0,43.85,45.824,91.215,0.0,130.631,0.0,0.0,0.0
1800,Austria,1982,7571291.0,168565440512.0,0.0,41.706,44.355,91.36,0.0,123.901,0.0,0.0,0.0
1801,Austria,1983,7559110.0,173293649920.0,0.0,44.656,45.257,90.502,0.0,120.08,0.0,0.0,0.0
1802,Austria,1984,7558564.0,173865910272.0,0.0,50.886,50.39,79.394,0.0,116.798,0.0,0.0,0.0
1803,Austria,1985,7562114.0,177760567296.0,0.0,50.815,53.992,91.002,0.0,116.986,3.011,0.0,0.0
1804,Austria,1986,7567247.0,181932965888.0,0.0,45.303,52.421,91.383,0.0,123.218,4.11,0.0,0.0
1805,Austria,1987,7572379.0,184993447936.0,0.0,44.939,54.686,104.642,0.0,126.86,2.892,0.0,0.0
1806,Austria,1988,7583766.0,190845943808.0,0.0,43.033,52.385,104.394,0.0,125.978,3.342,0.0,0.0
1807,Austria,1989,7619393.0,198919356416.0,0.0,43.227,56.26,103.738,0.0,124.222,3.526,0.0,0.0
1808,Austria,1990,7678732.0,207979118592.0,0.074,47.64,61.935,93.172,0.0,128.7,3.647,0.0,0.0
1809,Austria,1991,7755640.0,215992565760.0,0.082,49.972,65.664,92.978,0.0,138.905,3.913,0.0,0.0
1810,Austria,1992,7840816.0,221400842240.0,0.091,38.882,64.482,103.046,0.0,135.227,4.243,0.0,0.0
1811,Austria,1993,7905280.0,223463030784.0,0.104,34.959,67.812,108.538,0.0,136.363,4.345,0.003,0.0
1812,Austria,1994,7935366.0,229749260288.0,0.074,35.454,69.751,105.587,0.0,135.236,3.864,0.003,0.0
1813,Austria,1995,7947293.0,236824444928.0,0.131,40.339,76.157,109.607,0.0,134.862,5.929,0.003,0.003
1814,Austria,1996,7958043.0,243480772608.0,0.129,40.51,81.061,101.177,0.0,139.536,5.074,0.003,0.015
1815,Austria,1997,7967086.0,249847267328.0,0.152,42.968,78.126,106.763,0.0,141.731,5.463,0.006,0.059
1816,Austria,1998,7975856.0,259776266240.0,0.156,37.829,80.207,109.892,0.0,147.177,5.883,0.006,0.133
1817,Austria,1999,7991382.0,270186299392.0,0.184,37.685,81.928,120.347,0.0,144.651,5.098,0.006,0.151
1818,Austria,2000,8010425.0,280410161152.0,0.198,42.47,78.205,123.708,0.0,141.749,4.879,0.009,0.198
1819,Austria,2001,8039633.0,285335945216.0,0.227,43.879,82.882,118.85,0.0,153.686,5.324,0.015,0.505
1820,Austria,2002,8078994.0,291225468928.0,0.235,44.58,81.485,117.416,0.0,156.82,4.852,0.026,0.593
1821,Austria,2003,8120105.0,294604374016.0,0.244,47.548,89.63,96.328,0.0,169.936,5.464,0.044,1.061
1822,Austria,2004,8171215.0,303786426368.0,0.249,46.576,90.492,105.936,0.0,165.328,6.574,0.052,2.663
1823,Austria,2005,8227034.0,311537598464.0,0.946,46.731,95.277,106.219,0.0,164.626,7.788,0.06,3.812
1824,Austria,2006,8267771.0,323263922176.0,3.397,46.675,89.532,101.456,0.0,164.51,10.388,0.064,4.987
1825,Austria,2007,8294720.0,336315973632.0,3.955,45.045,84.709,104.776,0.0,154.658,13.02,0.069,5.76
1826,Austria,2008,8321134.0,342890905600.0,4.808,44.525,90.686,107.708,0.0,153.21,13.336,0.085,5.652
1827,Austria,2009,8342939.0,331192238080.0,6.101,33.461,88.319,114.212,0.0,145.45,13.709,0.137,5.457
1828,Austria,2010,8362829.0,338927091712.0,5.947,39.344,96.128,106.481,0.0,151.918,14.365,0.247,5.729
1829,Austria,2011,8391201.0,349843128320.0,5.976,40.411,90.418,94.449,0.0,144.398,14.595,0.48,5.341
1830,Austria,2012,8429641.0,352450904064.0,5.913,37.621,86.241,120.228,0.0,141.87,14.975,0.925,6.751
1831,Austria,2013,8479542.0,352913752064.0,5.204,38.131,82.005,114.513,0.0,146.015,15.036,1.706,8.594
1832,Austria,2014,8546066.0,355364634624.0,6.467,35.021,75.11,111.093,0.0,140.001,14.561,2.127,10.419
1833,Austria,2015,8642422.0,358988120064.0,7.703,37.999,79.681,100.062,0.0,138.957,14.884,2.524,13.035
1834,Austria,2016,8736491.0,364218286080.0,6.384,35.448,83.422,107.005,0.0,143.469,15.308,2.934,14.014
1835,Austria,2017,8797497.0,373237972992.0,5.569,36.565,90.699,101.911,0.0,145.847,15.748,3.377,17.489
1836,Austria,2018,8840518.0,382269456384.0,5.817,32.285,86.869,99.58,0.0,148.177,15.78,3.85,15.955
1837,Austria,2019,8879939.0,,5.852,33.945,89.004,107.616,0.0,153.584,14.902,4.487,19.638
1838,Austria,2020,8907780.0,,4.977,29.032,85.272,110.299,0.0,133.632,14.688,5.365,17.837
1839,Austria,2021,8922086.0,,4.996,29.934,90.139,101.4,0.0,137.92,14.338,7.281,17.637
1840,Austria,2022,8939617.0,,4.775,28.292,79.128,92.647,0.0,134.479,14.99,8.391,18.889
1846,Azerbaijan,1985,6891144.0,57181876224.0,0.0,1.07,132.814,3.881,0.0,97.186,0.0,0.0,0.0
1847,Azerbaijan,1986,7009132.0,58704584704.0,0.0,1.07,147.569,2.378,0.0,101.817,0.0,0.0,0.0
1848,Azerbaijan,1987,7132688.0,61831430144.0,0.0,1.07,145.748,2.378,0.0,95.827,0.0,0.0,0.0
1849,Azerbaijan,1988,7261150.0,65070243840.0,0.0,1.07,143.926,2.065,0.0,98.143,0.0,0.0,0.0
1850,Azerbaijan,1989,7348876.0,59803709440.0,0.0,1.07,151.216,2.065,0.0,95.701,0.0,0.0,0.0
1851,Azerbaijan,1990,7427840.0,53235601408.0,0.0,1.035,154.219,4.903,0.0,100.395,0.0,0.0,0.0
1852,Azerbaijan,1991,7538266.0,53426622464.0,0.0,0.779,147.569,5.202,0.0,96.801,0.0,0.0,0.0
1853,Azerbaijan,1992,7643343.0,41795272704.0,0.0,0.14,114.768,5.167,0.0,94.319,0.0,0.0,0.0
1854,Azerbaijan,1993,7740112.0,32486443008.0,0.0,0.035,84.716,7.174,0.0,94.055,0.0,0.0,0.0
1855,Azerbaijan,1994,7821889.0,26372110336.0,0.0,0.047,79.248,5.411,0.0,86.159,0.0,0.0,0.0
1856,Azerbaijan,1995,7889335.0,23188279296.0,0.0,0.035,78.335,4.601,0.0,77.677,0.0,0.0,0.0
1857,Azerbaijan,1996,7949107.0,24026394624.0,0.0,0.035,57.389,4.545,0.0,69.772,0.0,0.0,0.0
1858,Azerbaijan,1997,8000068.0,26436927488.0,0.0,0.035,54.655,5.062,0.0,66.403,0.0,0.0,0.0
1859,Azerbaijan,1998,8041100.0,28328464384.0,0.0,0.0,51.003,5.769,0.0,69.873,0.0,0.0,0.0
1860,Azerbaijan,1999,8101447.0,31898568704.0,0.0,0.0,54.655,4.453,0.0,67.245,0.0,0.0,0.0
